asset_id,type,material,install_year,length_m,lat,lon,traffic_load,soil_type,slope_grade,region,tree_density,snapshot_date,rainfall_mm,avg_temp_c,soil_moisture,traffic_index,age_years,num_prev_failures,avg_time_between_repairs_days,maintenance_due_in_days,monthly_failure_prob,failure_next_30d,failure_type_predicted,risk_score,recommended_action,recommended_priority,estimated_cost_usd,downtime_hours,emergency_response
A_157,water_line,copper,1977,39.57,37.217746,-121.733616,1,loam,0.0161,South Berkeley,low,2025-10-02,231.73,7.5,0.398,0.84,48,6,54.0,138,0.4807,0,none,medium,inspect_soon,2,10728.22,0.0,0
A_157,water_line,copper,1977,39.57,37.217746,-121.733616,1,loam,0.0161,South Berkeley,low,2025-11-01,215.66,2.01,0.184,0.81,48,7,55.0,178,0.4846,1,burst,medium,inspect_soon,3,11740.73,5.63,0
A_158,pump_station,steel,2014,11.5,37.785186,-121.973623,2,sand,0.0461,Milpitas,low,2024-12-06,153.57,0.0,0.172,2.0,10,0,999.0,240,0.3754,0,none,medium,inspect_soon,2,19811.95,0.0,0
A_158,pump_station,steel,2014,11.5,37.785186,-121.973623,2,sand,0.0461,Milpitas,low,2025-01-05,318.28,2.01,0.734,2.37,11,1,4015.0,193,0.3948,1,electrical,medium,inspect_soon,2,18010.57,35.71,0
A_158,pump_station,steel,2014,11.5,37.785186,-121.973623,2,sand,0.0461,Milpitas,low,2025-02-04,306.78,7.5,0.592,1.91,11,1,4015.0,140,0.3882,0,none,medium,inspect_soon,3,17904.77,0.0,0
A_158,pump_station,steel,2014,11.5,37.785186,-121.973623,2,sand,0.0461,Milpitas,low,2025-03-06,318.06,15.0,0.627,2.13,11,1,4015.0,98,0.3818,0,none,medium,inspect_soon,2,14753.93,0.0,0
A_158,pump_station,steel,2014,11.5,37.785186,-121.973623,2,sand,0.0461,Milpitas,low,2025-04-05,355.24,22.5,0.836,2.07,11,2,90.0,211,0.393,1,electrical,medium,inspect_soon,2,21256.25,34.89,0
A_158,pump_station,steel,2014,11.5,37.785186,-121.973623,2,sand,0.0461,Milpitas,low,2025-05-05,234.79,27.99,0.508,1.95,11,3,60.0,218,0.3865,1,mechanical,medium,inspect_soon,3,17912.11,30.7,0
A_158,pump_station,steel,2014,11.5,37.785186,-121.973623,2,sand,0.0461,Milpitas,low,2025-06-04,288.41,30.0,0.508,1.96,11,3,60.0,151,0.3938,0,none,medium,inspect_soon,3,20705.6,0.0,0
A_158,pump_station,steel,2014,11.5,37.785186,-121.973623,2,sand,0.0461,Milpitas,low,2025-07-04,152.96,27.99,0.274,2.09,11,3,60.0,135,0.3783,0,none,medium,inspect_soon,3,18561.78,0.0,0
A_158,pump_station,steel,2014,11.5,37.785186,-121.973623,2,sand,0.0461,Milpitas,low,2025-08-03,142.91,22.5,0.252,1.65,11,4,70.0,204,0.3718,1,mechanical,medium,inspect_soon,2,19692.47,18.22,0
A_158,pump_station,steel,2014,11.5,37.785186,-121.973623,2,sand,0.0461,Milpitas,low,2025-09-02,227.78,15.0,0.557,1.92,11,4,70.0,183,0.3728,0,none,medium,inspect_soon,3,18871.79,0.0,0
A_158,pump_station,steel,2014,11.5,37.785186,-121.973623,2,sand,0.0461,Milpitas,low,2025-10-02,239.1,7.5,0.419,2.07,11,5,67.5,158,0.3814,1,mechanical,medium,inspect_soon,2,14313.81,30.22,0
A_158,pump_station,steel,2014,11.5,37.785186,-121.973623,2,sand,0.0461,Milpitas,low,2025-11-01,102.83,2.01,0.075,2.0,11,5,67.5,131,0.3733,0,none,medium,inspect_soon,2,16159.4,0.0,0
A_159,storm_drain,corrugated_metal,1987,107.78,37.486267,-122.444035,3,clay,0.059,"Evergreen, San Jose",medium,2024-12-06,215.19,0.0,0.459,3.13,37,1,13505.0,201,0.6365,1,blockage,high,schedule_repair,4,6350.77,14.12,0
A_159,storm_drain,corrugated_metal,1987,107.78,37.486267,-122.444035,3,clay,0.059,"Evergreen, San Jose",medium,2025-01-05,343.26,2.01,0.366,2.42,38,1,13870.0,162,0.6523,0,none,high,schedule_repair,4,8887.44,0.0,0
A_159,storm_drain,corrugated_metal,1987,107.78,37.486267,-122.444035,3,clay,0.059,"Evergreen, San Jose",medium,2025-02-04,318.01,7.5,0.631,2.93,38,1,13870.0,98,0.6443,0,none,high,schedule_repair,4,6710.12,0.0,0
A_159,storm_drain,corrugated_metal,1987,107.78,37.486267,-122.444035,3,clay,0.059,"Evergreen, San Jose",medium,2025-03-06,268.75,15.0,0.599,3.26,38,1,13870.0,115,0.6319,0,none,high,schedule_repair,5,7162.9,0.0,0
A_159,storm_drain,corrugated_metal,1987,107.78,37.486267,-122.444035,3,clay,0.059,"Evergreen, San Jose",medium,2025-04-05,260.54,22.5,0.292,3.37,38,2,120.0,165,0.6386,1,blockage,high,schedule_repair,4,7338.6,8.43,0
A_159,storm_drain,corrugated_metal,1987,107.78,37.486267,-122.444035,3,clay,0.059,"Evergreen, San Jose",medium,2025-05-05,263.08,27.99,0.215,2.45,38,3,75.0,187,0.6443,1,collapse,high,schedule_repair,3,6993.07,16.93,0
A_159,storm_drain,corrugated_metal,1987,107.78,37.486267,-122.444035,3,clay,0.059,"Evergreen, San Jose",medium,2025-06-04,289.98,30.0,0.402,2.98,38,3,75.0,139,0.649,0,none,high,schedule_repair,5,8757.96,0.0,0
A_159,storm_drain,corrugated_metal,1987,107.78,37.486267,-122.444035,3,clay,0.059,"Evergreen, San Jose",medium,2025-07-04,170.65,27.99,0.189,3.0,38,4,70.0,185,0.6351,1,collapse,high,schedule_repair,4,6924.55,35.18,0
A_159,storm_drain,corrugated_metal,1987,107.78,37.486267,-122.444035,3,clay,0.059,"Evergreen, San Jose",medium,2025-08-03,207.67,22.5,0.155,2.99,38,5,60.0,204,0.6333,1,blockage,high,schedule_repair,5,6669.39,12.12,0
A_159,storm_drain,corrugated_metal,1987,107.78,37.486267,-122.444035,3,clay,0.059,"Evergreen, San Jose",medium,2025-09-02,61.1,15.0,0.113,3.57,38,6,54.0,183,0.6111,1,collapse,high,schedule_repair,4,8371.55,15.43,0
A_159,storm_drain,corrugated_metal,1987,107.78,37.486267,-122.444035,3,clay,0.059,"Evergreen, San Jose",medium,2025-10-02,113.49,7.5,0.183,2.69,38,7,50.0,194,0.6238,1,blockage,high,schedule_repair,3,6741.64,19.81,0
A_159,storm_drain,corrugated_metal,1987,107.78,37.486267,-122.444035,3,clay,0.059,"Evergreen, San Jose",medium,2025-11-01,198.68,2.01,0.31,3.58,38,8,47.1,197,0.6379,1,blockage,high,schedule_repair,4,9089.67,35.61,0
A_160,road,gravel,2017,373.93,37.309506,-122.374781,4,gravel,0.0358,Palo Alto Downtown,low,2024-12-06,252.52,0.0,0.237,4.33,7,1,2555.0,159,0.4753,1,pothole,medium,inspect_soon,2,6435.26,3.53,0
A_160,road,gravel,2017,373.93,37.309506,-122.374781,4,gravel,0.0358,Palo Alto Downtown,low,2025-01-05,199.66,2.01,0.166,3.97,8,2,30.0,184,0.473,1,crack,medium,inspect_soon,3,6149.29,33.01,0
A_160,road,gravel,2017,373.93,37.309506,-122.374781,4,gravel,0.0358,Palo Alto Downtown,low,2025-02-04,332.46,7.5,0.542,3.71,8,2,30.0,138,0.4807,0,none,medium,inspect_soon,3,6080.65,0.0,0
A_160,road,gravel,2017,373.93,37.309506,-122.374781,4,gravel,0.0358,Palo Alto Downtown,low,2025-03-06,415.61,15.0,0.626,3.32,8,3,45.0,186,0.4816,1,crack,medium,inspect_soon,3,5753.49,26.27,0
A_160,road,gravel,2017,373.93,37.309506,-122.374781,4,gravel,0.0358,Palo Alto Downtown,low,2025-04-05,329.74,22.5,0.263,3.82,8,4,40.0,206,0.4805,1,crack,medium,inspect_soon,3,6113.68,30.04,0
A_160,road,gravel,2017,373.93,37.309506,-122.374781,4,gravel,0.0358,Palo Alto Downtown,low,2025-05-05,328.17,27.99,0.496,3.23,8,4,40.0,143,0.4858,0,none,medium,inspect_soon,3,6907.01,0.0,0
A_160,road,gravel,2017,373.93,37.309506,-122.374781,4,gravel,0.0358,Palo Alto Downtown,low,2025-06-04,235.51,30.0,0.34,3.75,8,5,45.0,154,0.4786,1,subsidence,medium,inspect_soon,3,5780.92,36.36,0
A_160,road,gravel,2017,373.93,37.309506,-122.374781,4,gravel,0.0358,Palo Alto Downtown,low,2025-07-04,98.89,27.99,0.188,4.6,8,5,45.0,172,0.4629,0,none,medium,inspect_soon,2,7379.45,0.0,0
A_160,road,gravel,2017,373.93,37.309506,-122.374781,4,gravel,0.0358,Palo Alto Downtown,low,2025-08-03,116.21,22.5,0.266,3.34,8,6,48.0,167,0.4591,1,crack,medium,inspect_soon,3,5051.99,14.23,0
A_160,road,gravel,2017,373.93,37.309506,-122.374781,4,gravel,0.0358,Palo Alto Downtown,low,2025-09-02,54.59,15.0,0.093,3.97,8,6,48.0,164,0.4455,0,none,medium,inspect_soon,2,7175.9,0.0,0
A_160,road,gravel,2017,373.93,37.309506,-122.374781,4,gravel,0.0358,Palo Alto Downtown,low,2025-10-02,123.24,7.5,0.309,3.32,8,6,48.0,105,0.4598,0,none,medium,inspect_soon,3,6163.19,0.0,0
A_160,road,gravel,2017,373.93,37.309506,-122.374781,4,gravel,0.0358,Palo Alto Downtown,low,2025-11-01,153.9,2.01,0.316,3.48,8,6,48.0,107,0.4684,0,none,medium,inspect_soon,3,5926.12,0.0,0
A_161,storm_drain,concrete,1995,24.4,37.584459,-121.956864,3,sand,0.0557,Palo Alto Downtown,high,2024-12-06,254.2,0.0,0.51,3.53,29,0,999.0,170,0.5354,0,none,medium,inspect_soon,2,8922.5,0.0,0
A_161,storm_drain,concrete,1995,24.4,37.584459,-121.956864,3,sand,0.0557,Palo Alto Downtown,high,2025-01-05,260.54,2.01,0.423,3.07,30,0,999.0,155,0.539,0,none,medium,inspect_soon,3,8648.44,0.0,0
A_161,storm_drain,concrete,1995,24.4,37.584459,-121.956864,3,sand,0.0557,Palo Alto Downtown,high,2025-02-04,348.08,7.5,0.735,3.48,30,0,999.0,278,0.5423,0,none,medium,inspect_soon,3,8274.69,0.0,0
A_161,storm_drain,concrete,1995,24.4,37.584459,-121.956864,3,sand,0.0557,Palo Alto Downtown,high,2025-03-06,284.09,15.0,0.323,3.16,30,0,999.0,310,0.5284,0,none,medium,inspect_soon,3,6488.01,0.0,0
A_161,storm_drain,concrete,1995,24.4,37.584459,-121.956864,3,sand,0.0557,Palo Alto Downtown,high,2025-04-05,351.63,22.5,0.782,3.07,30,0,999.0,311,0.5427,0,none,medium,inspect_soon,3,8520.74,0.0,0
A_161,storm_drain,concrete,1995,24.4,37.584459,-121.956864,3,sand,0.0557,Palo Alto Downtown,high,2025-05-05,188.18,27.99,0.311,3.43,30,0,999.0,100,0.5318,0,none,medium,inspect_soon,3,6403.93,0.0,0
A_161,storm_drain,concrete,1995,24.4,37.584459,-121.956864,3,sand,0.0557,Palo Alto Downtown,high,2025-06-04,324.22,30.0,0.814,2.7,30,1,10950.0,191,0.5474,1,collapse,medium,inspect_soon,2,7727.31,34.41,0
A_161,storm_drain,concrete,1995,24.4,37.584459,-121.956864,3,sand,0.0557,Palo Alto Downtown,high,2025-07-04,166.18,27.99,0.396,3.53,30,1,10950.0,173,0.5296,0,none,medium,inspect_soon,3,8738.17,0.0,0
A_161,storm_drain,concrete,1995,24.4,37.584459,-121.956864,3,sand,0.0557,Palo Alto Downtown,high,2025-08-03,195.14,22.5,0.48,2.46,30,1,10950.0,142,0.527,0,none,medium,inspect_soon,2,6302.78,0.0,0
A_161,storm_drain,concrete,1995,24.4,37.584459,-121.956864,3,sand,0.0557,Palo Alto Downtown,high,2025-09-02,164.15,15.0,0.257,2.52,30,1,10950.0,62,0.5164,0,none,medium,inspect_soon,3,7759.36,0.0,0
A_161,storm_drain,concrete,1995,24.4,37.584459,-121.956864,3,sand,0.0557,Palo Alto Downtown,high,2025-10-02,193.31,7.5,0.459,3.28,30,1,10950.0,85,0.5268,0,none,medium,inspect_soon,3,6559.53,0.0,0
A_161,storm_drain,concrete,1995,24.4,37.584459,-121.956864,3,sand,0.0557,Palo Alto Downtown,high,2025-11-01,176.92,2.01,0.448,3.54,30,1,10950.0,18,0.5307,0,none,medium,inspect_soon,2,8679.77,0.0,0
A_162,storm_drain,PVC,2013,185.98,37.662138,-122.348059,1,clay,0.0101,"Castro, SF",medium,2024-12-06,378.85,0.0,0.889,0.81,11,1,4015.0,176,0.4079,1,erosion,medium,inspect_soon,3,6724.52,32.28,0
A_162,storm_drain,PVC,2013,185.98,37.662138,-122.348059,1,clay,0.0101,"Castro, SF",medium,2025-01-05,296.79,2.01,0.272,1.0,12,2,30.0,218,0.4027,1,blockage,medium,inspect_soon,2,8610.01,28.68,0
A_162,storm_drain,PVC,2013,185.98,37.662138,-122.348059,1,clay,0.0101,"Castro, SF",medium,2025-02-04,266.67,7.5,0.57,1.0,12,3,30.0,197,0.3942,1,blockage,medium,inspect_soon,3,6381.12,30.01,0
A_162,storm_drain,PVC,2013,185.98,37.662138,-122.348059,1,clay,0.0101,"Castro, SF",medium,2025-03-06,420.33,15.0,0.968,0.9,12,3,30.0,159,0.402,0,none,medium,inspect_soon,2,6342.91,0.0,0
A_162,storm_drain,PVC,2013,185.98,37.662138,-122.348059,1,clay,0.0101,"Castro, SF",medium,2025-04-05,381.37,22.5,0.98,1.08,12,3,30.0,108,0.4056,0,none,medium,inspect_soon,2,7104.36,0.0,0
A_162,storm_drain,PVC,2013,185.98,37.662138,-122.348059,1,clay,0.0101,"Castro, SF",medium,2025-05-05,247.28,27.99,0.465,0.93,12,3,30.0,78,0.3977,0,none,medium,inspect_soon,3,7055.59,0.0,0
A_162,storm_drain,PVC,2013,185.98,37.662138,-122.348059,1,clay,0.0101,"Castro, SF",medium,2025-06-04,232.41,30.0,0.422,0.86,12,4,60.0,188,0.3982,1,blockage,medium,inspect_soon,2,5981.67,35.11,0
A_162,storm_drain,PVC,2013,185.98,37.662138,-122.348059,1,clay,0.0101,"Castro, SF",medium,2025-07-04,221.31,27.99,0.301,1.2,12,5,52.5,196,0.3951,1,erosion,medium,inspect_soon,2,7394.53,47.48,0
A_162,storm_drain,PVC,2013,185.98,37.662138,-122.348059,1,clay,0.0101,"Castro, SF",medium,2025-08-03,155.14,22.5,0.117,0.88,12,5,52.5,182,0.383,0,none,medium,inspect_soon,2,8169.51,0.0,0
A_162,storm_drain,PVC,2013,185.98,37.662138,-122.348059,1,clay,0.0101,"Castro, SF",medium,2025-09-02,114.56,15.0,0.117,1.14,12,5,52.5,115,0.3715,0,none,medium,inspect_soon,2,6123.21,0.0,0
A_162,storm_drain,PVC,2013,185.98,37.662138,-122.348059,1,clay,0.0101,"Castro, SF",medium,2025-10-02,201.55,7.5,0.353,1.12,12,5,52.5,120,0.3877,0,none,medium,inspect_soon,3,6822.19,0.0,0
A_162,storm_drain,PVC,2013,185.98,37.662138,-122.348059,1,clay,0.0101,"Castro, SF",medium,2025-11-01,255.32,2.01,0.471,1.15,12,6,66.0,189,0.3985,1,erosion,medium,inspect_soon,2,7982.26,34.46,0
A_163,storm_drain,PVC,2003,192.7,37.868406,-121.935893,2,mixed,0.0312,South Berkeley,low,2024-12-06,261.49,0.0,0.681,1.73,21,0,999.0,282,0.4061,0,none,medium,inspect_soon,3,8009.6,0.0,0
A_163,storm_drain,PVC,2003,192.7,37.868406,-121.935893,2,mixed,0.0312,South Berkeley,low,2025-01-05,251.99,2.01,0.31,1.83,22,0,999.0,241,0.4082,0,none,medium,inspect_soon,3,7515.27,0.0,0
A_163,storm_drain,PVC,2003,192.7,37.868406,-121.935893,2,mixed,0.0312,South Berkeley,low,2025-02-04,349.68,7.5,0.682,2.3,22,0,999.0,278,0.4125,0,none,medium,inspect_soon,3,6893.11,0.0,0
A_163,storm_drain,PVC,2003,192.7,37.868406,-121.935893,2,mixed,0.0312,South Berkeley,low,2025-03-06,333.46,15.0,0.739,1.93,22,0,999.0,133,0.4033,0,none,medium,inspect_soon,2,5812.73,0.0,0
A_163,storm_drain,PVC,2003,192.7,37.868406,-121.935893,2,mixed,0.0312,South Berkeley,low,2025-04-05,357.95,22.5,0.858,2.03,22,1,8030.0,189,0.4133,1,blockage,medium,inspect_soon,2,8342.26,14.01,0
A_163,storm_drain,PVC,2003,192.7,37.868406,-121.935893,2,mixed,0.0312,South Berkeley,low,2025-05-05,267.27,27.99,0.229,1.71,22,1,8030.0,173,0.4097,0,none,medium,inspect_soon,2,6164.77,0.0,0
A_163,storm_drain,PVC,2003,192.7,37.868406,-121.935893,2,mixed,0.0312,South Berkeley,low,2025-06-04,259.47,30.0,0.615,2.11,22,2,60.0,162,0.4109,1,blockage,medium,inspect_soon,2,6308.14,24.06,0
A_163,storm_drain,PVC,2003,192.7,37.868406,-121.935893,2,mixed,0.0312,South Berkeley,low,2025-07-04,93.78,27.99,0.186,1.95,22,2,60.0,139,0.3924,0,none,medium,inspect_soon,3,6699.4,0.0,0
A_163,storm_drain,PVC,2003,192.7,37.868406,-121.935893,2,mixed,0.0312,South Berkeley,low,2025-08-03,125.51,22.5,0.089,2.13,22,2,60.0,118,0.3901,0,none,medium,inspect_soon,2,5868.15,0.0,0
A_163,storm_drain,PVC,2003,192.7,37.868406,-121.935893,2,mixed,0.0312,South Berkeley,low,2025-09-02,66.49,15.0,0.176,1.81,22,3,75.0,205,0.3766,1,erosion,medium,inspect_soon,2,7343.0,21.12,0
A_163,storm_drain,PVC,2003,192.7,37.868406,-121.935893,2,mixed,0.0312,South Berkeley,low,2025-10-02,146.25,7.5,0.31,2.09,22,4,60.0,187,0.3921,1,collapse,medium,inspect_soon,2,6744.28,29.38,0
A_163,storm_drain,PVC,2003,192.7,37.868406,-121.935893,2,mixed,0.0312,South Berkeley,low,2025-11-01,161.37,2.01,0.163,1.85,22,5,52.5,202,0.3991,1,blockage,medium,inspect_soon,2,6502.2,6.73,0
A_164,storm_drain,PVC,2015,293.91,37.588048,-122.049451,1,loam,0.0225,"Castro, SF",medium,2024-12-06,352.54,0.0,0.398,1.02,9,0,999.0,35,0.3353,0,none,medium,inspect_soon,2,7230.85,0.0,0
A_164,storm_drain,PVC,2015,293.91,37.588048,-122.049451,1,loam,0.0225,"Castro, SF",medium,2025-01-05,245.66,2.01,0.33,1.01,10,0,999.0,334,0.3276,0,none,medium,inspect_soon,3,8363.79,0.0,0
A_164,storm_drain,PVC,2015,293.91,37.588048,-122.049451,1,loam,0.0225,"Castro, SF",medium,2025-02-04,399.7,7.5,0.846,1.14,10,1,3650.0,179,0.3375,1,blockage,medium,inspect_soon,3,6920.19,20.04,0
A_164,storm_drain,PVC,2015,293.91,37.588048,-122.049451,1,loam,0.0225,"Castro, SF",medium,2025-03-06,362.4,15.0,0.766,1.16,10,2,30.0,198,0.3262,1,collapse,medium,inspect_soon,3,6295.12,27.44,0
A_164,storm_drain,PVC,2015,293.91,37.588048,-122.049451,1,loam,0.0225,"Castro, SF",medium,2025-04-05,359.02,22.5,0.328,1.0,10,2,30.0,181,0.3334,0,none,medium,inspect_soon,3,5992.18,0.0,0
A_164,storm_drain,PVC,2015,293.91,37.588048,-122.049451,1,loam,0.0225,"Castro, SF",medium,2025-05-05,244.58,27.99,0.242,1.07,10,2,30.0,125,0.3274,0,none,medium,inspect_soon,2,5765.72,0.0,0
A_164,storm_drain,PVC,2015,293.91,37.588048,-122.049451,1,loam,0.0225,"Castro, SF",medium,2025-06-04,284.56,30.0,0.26,0.99,10,2,30.0,67,0.3335,0,none,medium,inspect_soon,2,6243.96,0.0,0
A_164,storm_drain,PVC,2015,293.91,37.588048,-122.049451,1,loam,0.0225,"Castro, SF",medium,2025-07-04,125.41,27.99,0.289,0.89,10,2,30.0,51,0.3155,0,none,medium,inspect_soon,2,5875.93,0.0,0
A_164,storm_drain,PVC,2015,293.91,37.588048,-122.049451,1,loam,0.0225,"Castro, SF",medium,2025-08-03,116.66,22.5,0.119,0.94,10,2,30.0,43,0.3092,0,none,medium,inspect_soon,2,6050.92,0.0,0
A_164,storm_drain,PVC,2015,293.91,37.588048,-122.049451,1,loam,0.0225,"Castro, SF",medium,2025-09-02,185.48,15.0,0.127,0.99,10,2,30.0,11,0.3085,0,none,medium,inspect_soon,3,5689.15,0.0,0
A_164,storm_drain,PVC,2015,293.91,37.588048,-122.049451,1,loam,0.0225,"Castro, SF",medium,2025-10-02,233.54,7.5,0.49,1.14,10,3,120.0,205,0.3209,1,blockage,medium,inspect_soon,2,5591.41,4.33,0
A_164,storm_drain,PVC,2015,293.91,37.588048,-122.049451,1,loam,0.0225,"Castro, SF",medium,2025-11-01,182.78,2.01,0.345,1.05,10,3,120.0,137,0.3213,0,none,medium,inspect_soon,2,6205.35,0.0,0
A_165,storm_drain,concrete,1964,169.34,37.49372,-122.377042,1,loam,0.062,South Berkeley,medium,2024-12-06,318.65,0.0,0.801,0.89,60,1,21900.0,177,0.6119,1,blockage,high,schedule_repair,4,7985.15,45.36,0
A_165,storm_drain,concrete,1964,169.34,37.49372,-122.377042,1,loam,0.062,South Berkeley,medium,2025-01-05,293.01,2.01,0.293,0.92,61,2,30.0,171,0.6073,1,blockage,high,schedule_repair,3,7191.41,25.65,0
A_165,storm_drain,concrete,1964,169.34,37.49372,-122.377042,1,loam,0.062,South Berkeley,medium,2025-02-04,310.11,7.5,0.801,1.18,61,3,30.0,182,0.6035,1,collapse,high,schedule_repair,4,7674.95,2.97,0
A_165,storm_drain,concrete,1964,169.34,37.49372,-122.377042,1,loam,0.062,South Berkeley,medium,2025-03-06,344.55,15.0,0.337,1.11,61,3,30.0,179,0.5995,0,none,medium,inspect_soon,2,9113.3,0.0,0
A_165,storm_drain,concrete,1964,169.34,37.49372,-122.377042,1,loam,0.062,South Berkeley,medium,2025-04-05,367.59,22.5,0.815,0.93,61,4,40.0,216,0.6093,1,blockage,high,schedule_repair,5,8221.26,8.83,0
A_165,storm_drain,concrete,1964,169.34,37.49372,-122.377042,1,loam,0.062,South Berkeley,medium,2025-05-05,287.58,27.99,0.583,0.84,61,4,40.0,179,0.6067,0,none,high,schedule_repair,5,7460.95,0.0,0
A_165,storm_drain,concrete,1964,169.34,37.49372,-122.377042,1,loam,0.062,South Berkeley,medium,2025-06-04,242.38,30.0,0.599,0.81,61,5,45.0,173,0.6042,1,blockage,high,schedule_repair,4,9237.78,7.54,0
A_165,storm_drain,concrete,1964,169.34,37.49372,-122.377042,1,loam,0.062,South Berkeley,medium,2025-07-04,171.67,27.99,0.155,1.17,61,6,42.0,176,0.5952,1,blockage,medium,inspect_soon,3,6885.32,19.03,0
A_165,storm_drain,concrete,1964,169.34,37.49372,-122.377042,1,loam,0.062,South Berkeley,medium,2025-08-03,132.86,22.5,0.323,0.82,61,6,42.0,140,0.5858,0,none,medium,inspect_soon,2,8250.04,0.0,0
A_165,storm_drain,concrete,1964,169.34,37.49372,-122.377042,1,loam,0.062,South Berkeley,medium,2025-09-02,190.86,15.0,0.268,1.11,61,7,45.0,203,0.5841,1,blockage,medium,inspect_soon,3,8542.76,25.79,0
A_165,storm_drain,concrete,1964,169.34,37.49372,-122.377042,1,loam,0.062,South Berkeley,medium,2025-10-02,111.26,7.5,0.261,1.11,61,7,45.0,173,0.5836,0,none,medium,inspect_soon,3,9190.86,0.0,0
A_165,storm_drain,concrete,1964,169.34,37.49372,-122.377042,1,loam,0.062,South Berkeley,medium,2025-11-01,210.16,2.01,0.51,1.06,61,8,47.1,165,0.599,1,collapse,medium,inspect_soon,2,9011.5,34.97,0
A_166,pump_station,concrete,1988,10.06,37.449181,-121.917939,3,gravel,0.0498,South Berkeley,low,2024-12-06,311.52,0.0,0.613,3.08,36,0,999.0,242,0.5312,0,none,medium,inspect_soon,2,22205.33,0.0,0
A_166,pump_station,concrete,1988,10.06,37.449181,-121.917939,3,gravel,0.0498,South Berkeley,low,2025-01-05,319.87,2.01,0.287,2.78,37,1,13505.0,192,0.535,1,electrical,medium,inspect_soon,2,18949.78,23.56,0
A_166,pump_station,concrete,1988,10.06,37.449181,-121.917939,3,gravel,0.0498,South Berkeley,low,2025-02-04,327.97,7.5,0.844,2.53,37,2,30.0,203,0.5303,1,mechanical,medium,inspect_soon,2,20752.2,26.8,0
A_166,pump_station,concrete,1988,10.06,37.449181,-121.917939,3,gravel,0.0498,South Berkeley,low,2025-03-06,334.69,15.0,0.356,3.05,37,3,30.0,198,0.5235,1,electrical,medium,inspect_soon,3,15753.57,32.22,0
A_166,pump_station,concrete,1988,10.06,37.449181,-121.917939,3,gravel,0.0498,South Berkeley,low,2025-04-05,335.66,22.5,0.326,2.6,37,4,30.0,198,0.5311,1,mechanical,medium,inspect_soon,2,17435.31,42.06,0
A_166,pump_station,concrete,1988,10.06,37.449181,-121.917939,3,gravel,0.0498,South Berkeley,low,2025-05-05,243.8,27.99,0.171,3.05,37,4,30.0,147,0.5274,0,none,medium,inspect_soon,2,20930.66,0.0,0
A_166,pump_station,concrete,1988,10.06,37.449181,-121.917939,3,gravel,0.0498,South Berkeley,low,2025-06-04,296.87,30.0,0.686,3.17,37,5,37.5,213,0.5347,1,electrical,medium,inspect_soon,2,17752.27,46.51,0
A_166,pump_station,concrete,1988,10.06,37.449181,-121.917939,3,gravel,0.0498,South Berkeley,low,2025-07-04,255.09,27.99,0.352,2.57,37,6,36.0,168,0.5285,1,structural,medium,inspect_soon,2,19242.27,3.11,0
A_166,pump_station,concrete,1988,10.06,37.449181,-121.917939,3,gravel,0.0498,South Berkeley,low,2025-08-03,121.37,22.5,0.321,2.75,37,6,36.0,152,0.5096,0,none,medium,inspect_soon,2,15781.43,0.0,0
A_166,pump_station,concrete,1988,10.06,37.449181,-121.917939,3,gravel,0.0498,South Berkeley,low,2025-09-02,95.31,15.0,0.111,2.73,37,6,36.0,152,0.4995,0,none,medium,inspect_soon,2,21983.48,0.0,0
A_166,pump_station,concrete,1988,10.06,37.449181,-121.917939,3,gravel,0.0498,South Berkeley,low,2025-10-02,177.36,7.5,0.358,3.15,37,6,36.0,107,0.5152,0,none,medium,inspect_soon,2,18171.01,0.0,0
A_166,pump_station,concrete,1988,10.06,37.449181,-121.917939,3,gravel,0.0498,South Berkeley,low,2025-11-01,259.51,2.01,0.481,2.44,37,7,50.0,160,0.5289,1,electrical,medium,inspect_soon,3,20198.01,27.17,0
A_167,storm_drain,concrete,2006,335.26,37.210075,-122.495535,3,gravel,0.0383,"Castro, SF",medium,2024-12-06,243.22,0.0,0.192,3.41,18,0,999.0,108,0.4643,0,none,medium,inspect_soon,3,6005.32,0.0,0
A_167,storm_drain,concrete,2006,335.26,37.210075,-122.495535,3,gravel,0.0383,"Castro, SF",medium,2025-01-05,350.66,2.01,0.889,2.58,19,0,999.0,309,0.4781,0,none,medium,inspect_soon,3,8054.79,0.0,0
A_167,storm_drain,concrete,2006,335.26,37.210075,-122.495535,3,gravel,0.0383,"Castro, SF",medium,2025-02-04,355.58,7.5,0.869,2.91,19,1,6935.0,164,0.4731,1,blockage,medium,inspect_soon,2,6508.43,12.12,0
A_167,storm_drain,concrete,2006,335.26,37.210075,-122.495535,3,gravel,0.0383,"Castro, SF",medium,2025-03-06,308.19,15.0,0.773,3.26,19,1,6935.0,150,0.4608,0,none,medium,inspect_soon,3,6958.92,0.0,0
A_167,storm_drain,concrete,2006,335.26,37.210075,-122.495535,3,gravel,0.0383,"Castro, SF",medium,2025-04-05,301.07,22.5,0.632,3.48,19,2,60.0,186,0.4676,1,erosion,medium,inspect_soon,3,6089.6,33.17,0
A_167,storm_drain,concrete,2006,335.26,37.210075,-122.495535,3,gravel,0.0383,"Castro, SF",medium,2025-05-05,384.68,27.99,0.509,2.96,19,2,60.0,129,0.4815,0,none,medium,inspect_soon,3,8413.44,0.0,0
