asset_id,year,asset_age,type,material,traffic_load,rainfall_mm,soil_type,slope_grade,region,needs_maintenance_next_year
A_46,2016,35,water_line,PVC,2.0,302.29316787722604,sand,0.036,Seven Springs,1
A_46,2017,36,water_line,PVC,3.0,124.18004756520756,sand,0.036,Seven Springs,1
A_46,2018,37,water_line,PVC,3.0,366.7018918213359,sand,0.036,Seven Springs,1
A_46,2019,38,water_line,PVC,3.0,465.1005818939332,sand,0.036,Seven Springs,1
A_46,2020,39,water_line,PVC,1.0,295.1417536012285,sand,0.036,Seven Springs,0
A_46,2021,40,water_line,PVC,2.0,312.88499400509465,sand,0.036,Seven Springs,1
A_46,2022,41,water_line,PVC,3.0,104.74038725115697,sand,0.036,Seven Springs,0
A_46,2023,42,water_line,PVC,3.0,388.8770886502884,sand,0.036,Seven Springs,1
A_46,2024,43,water_line,PVC,1.0,490.9917392930047,sand,0.036,Seven Springs,1
A_47,2007,40,storm_drain,concrete,1.0,422.46707957897155,clay,0.008,Seven Springs,0
A_47,2008,41,storm_drain,concrete,1.0,142.80657147779715,clay,0.008,Seven Springs,0
A_47,2009,42,storm_drain,concrete,1.0,309.7541604903265,clay,0.008,Seven Springs,1
A_47,2010,43,storm_drain,concrete,3.0,176.77282279664527,clay,0.008,Seven Springs,1
A_47,2011,44,storm_drain,concrete,2.0,200.9672785258722,clay,0.008,Seven Springs,0
A_47,2012,45,storm_drain,concrete,2.0,206.92989467065433,clay,0.008,Seven Springs,1
A_47,2013,46,storm_drain,concrete,2.0,131.60769752577414,clay,0.008,Seven Springs,1
A_47,2014,47,storm_drain,concrete,1.0,283.59909822047405,clay,0.008,Seven Springs,1
A_47,2015,48,storm_drain,concrete,1.0,496.0932126558909,clay,0.008,Seven Springs,1
A_47,2016,49,storm_drain,concrete,1.0,219.9898561359692,clay,0.008,Seven Springs,1
A_47,2017,50,storm_drain,concrete,3.0,361.49428782366124,clay,0.008,Seven Springs,1
A_47,2018,51,storm_drain,concrete,1.0,403.8343400707379,clay,0.008,Seven Springs,1
A_47,2019,52,storm_drain,concrete,2.0,262.1113192417145,clay,0.008,Seven Springs,1
A_47,2020,53,storm_drain,concrete,1.0,321.08057581187813,clay,0.008,Seven Springs,1
A_47,2021,54,storm_drain,concrete,3.0,354.6992302222555,clay,0.008,Seven Springs,1
A_47,2022,55,storm_drain,concrete,2.0,168.55343008841905,clay,0.008,Seven Springs,1
A_47,2023,56,storm_drain,concrete,3.0,438.13191781613125,clay,0.008,Seven Springs,1
A_47,2024,57,storm_drain,concrete,3.0,413.75052431604445,clay,0.008,Seven Springs,1
A_48,2017,11,pump_station,steel,1.0,457.9164848570799,clay,0.027,Lynbrook,0
A_48,2018,12,pump_station,steel,3.0,191.90659884040667,clay,0.027,Lynbrook,0
A_48,2019,13,pump_station,steel,2.0,455.0217228137974,clay,0.027,Lynbrook,1
A_48,2020,14,pump_station,steel,1.0,208.43802108336078,clay,0.027,Lynbrook,0
A_48,2021,15,pump_station,steel,2.0,373.7714973854566,clay,0.027,Lynbrook,0
A_48,2022,16,pump_station,steel,3.0,459.7246603460035,clay,0.027,Lynbrook,1
A_48,2023,17,pump_station,steel,1.0,363.2436961916142,clay,0.027,Lynbrook,1
A_48,2024,18,pump_station,steel,2.0,471.5065445018637,clay,0.027,Lynbrook,1
A_49,2020,58,water_line,PVC,3.0,484.58767595040234,sand,0.05,Lynbrook,1
A_49,2021,59,water_line,PVC,3.0,157.67662451343077,sand,0.05,Lynbrook,1
A_49,2022,60,water_line,PVC,1.0,428.3609551140547,sand,0.05,Lynbrook,1
A_49,2023,61,water_line,PVC,3.0,219.710755832345,sand,0.05,Lynbrook,1
A_49,2024,62,water_line,PVC,2.0,196.18887772171473,sand,0.05,Lynbrook,1
A_50,2010,23,water_line,PVC,3.0,253.53848563316242,sand,0.059,Seven Springs,0
A_50,2011,24,water_line,PVC,3.0,155.9802376940789,sand,0.059,Seven Springs,0
A_50,2012,25,water_line,PVC,3.0,389.665428037726,sand,0.059,Seven Springs,0
A_50,2013,26,water_line,PVC,2.0,398.18262450195346,sand,0.059,Seven Springs,0
A_50,2014,27,water_line,PVC,2.0,121.47857277895744,sand,0.059,Seven Springs,0
A_50,2015,28,water_line,PVC,1.0,192.85760175786808,sand,0.059,Seven Springs,1
A_50,2016,29,water_line,PVC,3.0,236.2370985900424,sand,0.059,Seven Springs,1
A_50,2017,30,water_line,PVC,2.0,481.9433587658663,sand,0.059,Seven Springs,1
A_50,2018,31,water_line,PVC,2.0,487.56821088062196,sand,0.059,Seven Springs,0
A_50,2019,32,water_line,PVC,2.0,111.85026357806605,sand,0.059,Seven Springs,1
A_50,2020,33,water_line,PVC,2.0,413.41925559218487,sand,0.059,Seven Springs,1
A_50,2021,34,water_line,PVC,2.0,296.2413824443173,sand,0.059,Seven Springs,1
A_50,2022,35,water_line,PVC,2.0,321.2150899801935,sand,0.059,Seven Springs,1
A_50,2023,36,water_line,PVC,3.0,272.7391784958179,sand,0.059,Seven Springs,1
A_50,2024,37,water_line,PVC,2.0,334.3500484844205,sand,0.059,Seven Springs,1
A_51,2018,16,storm_drain,HDPE,2.0,408.86696165387593,clay,0.029,Rancho Rinconada,1
A_51,2019,17,storm_drain,HDPE,3.0,419.22206952109866,clay,0.029,Rancho Rinconada,0
A_51,2020,18,storm_drain,HDPE,2.0,129.40267348896862,clay,0.029,Rancho Rinconada,0
A_51,2021,19,storm_drain,HDPE,3.0,161.68838554620737,clay,0.029,Rancho Rinconada,1
A_51,2022,20,storm_drain,HDPE,1.0,413.55611274808905,clay,0.029,Rancho Rinconada,1
A_51,2023,21,storm_drain,HDPE,2.0,395.8621155906378,clay,0.029,Rancho Rinconada,1
A_51,2024,22,storm_drain,HDPE,1.0,244.28009124562416,clay,0.029,Rancho Rinconada,1
A_52,2020,21,pump_station,steel,2.0,477.18409093698097,loam,0.02,Monta Vista,1
A_52,2021,22,pump_station,steel,2.0,243.96699893875865,loam,0.02,Monta Vista,1
A_52,2022,23,pump_station,steel,1.0,140.89256564529836,loam,0.02,Monta Vista,1
A_52,2023,24,pump_station,steel,2.0,174.95671341115087,loam,0.02,Monta Vista,1
A_52,2024,25,pump_station,steel,3.0,322.7940128884911,loam,0.02,Monta Vista,0
A_53,2007,18,pump_station,steel,1.0,141.31717093664975,loam,0.056,Lynbrook,1
A_53,2008,19,pump_station,steel,1.0,241.56571493810355,loam,0.056,Lynbrook,0
A_53,2009,20,pump_station,steel,2.0,338.76982211483653,loam,0.056,Lynbrook,1
A_53,2010,21,pump_station,steel,1.0,445.48727090727664,loam,0.056,Lynbrook,0
A_53,2011,22,pump_station,steel,2.0,216.7389405185284,loam,0.056,Lynbrook,1
A_53,2012,23,pump_station,steel,3.0,411.66764224976157,loam,0.056,Lynbrook,1
A_53,2013,24,pump_station,steel,1.0,460.45441794257323,loam,0.056,Lynbrook,0
A_53,2014,25,pump_station,steel,1.0,328.7841722998158,loam,0.056,Lynbrook,0
A_53,2015,26,pump_station,steel,1.0,374.1263967178226,loam,0.056,Lynbrook,0
A_53,2016,27,pump_station,steel,2.0,155.5360235837667,loam,0.056,Lynbrook,1
A_53,2017,28,pump_station,steel,1.0,207.36271885968426,loam,0.056,Lynbrook,1
A_53,2018,29,pump_station,steel,2.0,125.30686011078176,loam,0.056,Lynbrook,0
A_53,2019,30,pump_station,steel,2.0,210.38474864096145,loam,0.056,Lynbrook,0
A_53,2020,31,pump_station,steel,1.0,293.6925255735714,loam,0.056,Lynbrook,1
A_53,2021,32,pump_station,steel,1.0,244.44996491581122,loam,0.056,Lynbrook,1
A_53,2022,33,pump_station,steel,2.0,388.3597809822371,loam,0.056,Lynbrook,1
A_53,2023,34,pump_station,steel,1.0,337.5225592156314,loam,0.056,Lynbrook,0
A_53,2024,35,pump_station,steel,1.0,283.14465316227785,loam,0.056,Lynbrook,1
A_54,2011,46,water_line,cast_iron,2.0,102.7069477701886,clay,0.047,Monta Vista,1
A_54,2012,47,water_line,cast_iron,3.0,232.88688612465077,clay,0.047,Monta Vista,1
A_54,2013,48,water_line,cast_iron,2.0,251.9559824588193,clay,0.047,Monta Vista,1
A_54,2014,49,water_line,cast_iron,2.0,276.0891685925013,clay,0.047,Monta Vista,1
A_54,2015,50,water_line,cast_iron,3.0,426.19018800120125,clay,0.047,Monta Vista,1
A_54,2016,51,water_line,cast_iron,1.0,489.69015060184273,clay,0.047,Monta Vista,1
A_54,2017,52,water_line,cast_iron,3.0,220.17411387164935,clay,0.047,Monta Vista,1
A_54,2018,53,water_line,cast_iron,1.0,478.9115688064465,clay,0.047,Monta Vista,1
A_54,2019,54,water_line,cast_iron,1.0,291.6038969581821,clay,0.047,Monta Vista,1
A_54,2020,55,water_line,cast_iron,2.0,485.8298492379176,clay,0.047,Monta Vista,1
A_54,2021,56,water_line,cast_iron,3.0,216.5792606320213,clay,0.047,Monta Vista,1
A_54,2022,57,water_line,cast_iron,3.0,353.1609847873667,clay,0.047,Monta Vista,1
A_54,2023,58,water_line,cast_iron,2.0,412.7897478414306,clay,0.047,Monta Vista,1
A_54,2024,59,water_line,cast_iron,2.0,250.42212092965883,clay,0.047,Monta Vista,1
A_55,2009,40,water_line,ductile_iron,3.0,145.55512944479926,loam,0.029,Monta Vista,1
A_55,2010,41,water_line,ductile_iron,3.0,179.92001948424286,loam,0.029,Monta Vista,0
A_55,2011,42,water_line,ductile_iron,3.0,171.97088504347988,loam,0.029,Monta Vista,1
A_55,2012,43,water_line,ductile_iron,3.0,110.76644347013413,loam,0.029,Monta Vista,0
A_55,2013,44,water_line,ductile_iron,3.0,284.6488891332594,loam,0.029,Monta Vista,1
A_55,2014,45,water_line,ductile_iron,2.0,183.8593585445134,loam,0.029,Monta Vista,1
A_55,2015,46,water_line,ductile_iron,1.0,432.51272348414443,loam,0.029,Monta Vista,1
A_55,2016,47,water_line,ductile_iron,2.0,427.5862272017834,loam,0.029,Monta Vista,1
A_55,2017,48,water_line,ductile_iron,1.0,369.1910609582162,loam,0.029,Monta Vista,1
A_55,2018,49,water_line,ductile_iron,1.0,353.33441586146546,loam,0.029,Monta Vista,1
A_55,2019,50,water_line,ductile_iron,1.0,201.07267397243666,loam,0.029,Monta Vista,1
A_55,2020,51,water_line,ductile_iron,2.0,386.0945565197705,loam,0.029,Monta Vista,1
A_55,2021,52,water_line,ductile_iron,3.0,129.5860542329154,loam,0.029,Monta Vista,1
A_55,2022,53,water_line,ductile_iron,2.0,291.69387990905045,loam,0.029,Monta Vista,0
A_55,2023,54,water_line,ductile_iron,3.0,313.74696048084684,loam,0.029,Monta Vista,1
A_55,2024,55,water_line,ductile_iron,1.0,267.32027692689064,loam,0.029,Monta Vista,1
A_56,2009,5,water_line,cast_iron,3.0,380.65371482223725,clay,0.062,West Valley,0
A_56,2010,6,water_line,cast_iron,1.0,337.527977341951,clay,0.062,West Valley,1
A_56,2011,7,water_line,cast_iron,1.0,143.74777009771478,clay,0.062,West Valley,1
A_56,2012,8,water_line,cast_iron,2.0,363.04065783230624,clay,0.062,West Valley,0
A_56,2013,9,water_line,cast_iron,3.0,166.5353973120446,clay,0.062,West Valley,0
A_56,2014,10,water_line,cast_iron,3.0,117.71867741113984,clay,0.062,West Valley,0
A_56,2015,11,water_line,cast_iron,2.0,370.9887583456743,clay,0.062,West Valley,1
A_56,2016,12,water_line,cast_iron,2.0,486.72445342744226,clay,0.062,West Valley,0
A_56,2017,13,water_line,cast_iron,2.0,486.2867110855313,clay,0.062,West Valley,1
A_56,2018,14,water_line,cast_iron,1.0,142.37782064243487,clay,0.062,West Valley,1
A_56,2019,15,water_line,cast_iron,3.0,203.49534816146218,clay,0.062,West Valley,1
A_56,2020,16,water_line,cast_iron,3.0,398.74121105312634,clay,0.062,West Valley,0
A_56,2021,17,water_line,cast_iron,3.0,332.2073182096017,clay,0.062,West Valley,0
A_56,2022,18,water_line,cast_iron,2.0,188.41269447141454,clay,0.062,West Valley,0
A_56,2023,19,water_line,cast_iron,3.0,256.45366747100115,clay,0.062,West Valley,1
A_56,2024,20,water_line,cast_iron,3.0,335.4359826160589,clay,0.062,West Valley,0
A_57,2016,42,road,asphalt,5.0,237.9869550398073,clay,0.064,Lynbrook,1
A_57,2017,43,road,asphalt,5.0,109.82506121030772,clay,0.064,Lynbrook,1
A_57,2018,44,road,asphalt,5.0,141.81974320242466,clay,0.064,Lynbrook,1
A_57,2019,45,road,asphalt,5.0,266.390171410285,clay,0.064,Lynbrook,1
A_57,2020,46,road,asphalt,5.0,484.69114627198815,clay,0.064,Lynbrook,1
A_57,2021,47,road,asphalt,5.0,146.42773518358987,clay,0.064,Lynbrook,1
A_57,2022,48,road,asphalt,5.0,476.2704632584772,clay,0.064,Lynbrook,1
A_57,2023,49,road,asphalt,5.0,156.6700707326193,clay,0.064,Lynbrook,1
A_57,2024,50,road,asphalt,5.0,224.75613755901657,clay,0.064,Lynbrook,1
A_58,2006,38,road,asphalt,5.0,413.70799901147876,sand,0.057,Garden Gate,1
A_58,2007,39,road,asphalt,5.0,308.4459319201886,sand,0.057,Garden Gate,1
A_58,2008,40,road,asphalt,5.0,239.3201186542586,sand,0.057,Garden Gate,1
A_58,2009,41,road,asphalt,5.0,139.04921245028356,sand,0.057,Garden Gate,0
A_58,2010,42,road,asphalt,5.0,388.7975773118832,sand,0.057,Garden Gate,1
A_58,2011,43,road,asphalt,5.0,280.9788773027344,sand,0.057,Garden Gate,1
A_58,2012,44,road,asphalt,5.0,126.86973601658366,sand,0.057,Garden Gate,0
A_58,2013,45,road,asphalt,5.0,117.87322107012845,sand,0.057,Garden Gate,1
A_58,2014,46,road,asphalt,5.0,384.311595902101,sand,0.057,Garden Gate,1
A_58,2015,47,road,asphalt,5.0,109.03404608124494,sand,0.057,Garden Gate,1
A_58,2016,48,road,asphalt,5.0,237.23117902269934,sand,0.057,Garden Gate,1
A_58,2017,49,road,asphalt,5.0,143.74507271390954,sand,0.057,Garden Gate,1
A_58,2018,50,road,asphalt,5.0,420.0200503002229,sand,0.057,Garden Gate,1
A_58,2019,51,road,asphalt,5.0,471.96897859543697,sand,0.057,Garden Gate,1
A_58,2020,52,road,asphalt,5.0,396.19579387877263,sand,0.057,Garden Gate,1
A_58,2021,53,road,asphalt,5.0,306.39756075874936,sand,0.057,Garden Gate,1
A_58,2022,54,road,asphalt,5.0,320.76411593000796,sand,0.057,Garden Gate,1
A_58,2023,55,road,asphalt,5.0,232.39586222126766,sand,0.057,Garden Gate,1
A_58,2024,56,road,asphalt,5.0,270.5477534486729,sand,0.057,Garden Gate,1
A_59,2017,0,pump_station,steel,2.0,192.74221896456413,loam,0.053,Garden Gate,1
A_59,2018,1,pump_station,steel,1.0,351.9041275514715,loam,0.053,Garden Gate,0
A_59,2019,2,pump_station,steel,2.0,356.19155066403124,loam,0.053,Garden Gate,0
A_59,2020,3,pump_station,steel,3.0,258.23295125124537,loam,0.053,Garden Gate,0
A_59,2021,4,pump_station,steel,1.0,345.6427749487679,loam,0.053,Garden Gate,0
A_59,2022,5,pump_station,steel,2.0,279.83000454963195,loam,0.053,Garden Gate,0
A_59,2023,6,pump_station,steel,3.0,255.53431214228283,loam,0.053,Garden Gate,1
A_59,2024,7,pump_station,steel,2.0,185.9184420281186,loam,0.053,Garden Gate,0
A_60,2018,18,storm_drain,HDPE,3.0,330.9391620807411,loam,0.024,Rancho Rinconada,1
A_60,2019,19,storm_drain,HDPE,2.0,174.78393425283735,loam,0.024,Rancho Rinconada,1
A_60,2020,20,storm_drain,HDPE,1.0,178.8297100590182,loam,0.024,Rancho Rinconada,0
A_60,2021,21,storm_drain,HDPE,2.0,204.94135818094435,loam,0.024,Rancho Rinconada,1
A_60,2022,22,storm_drain,HDPE,3.0,311.0860078511131,loam,0.024,Rancho Rinconada,1
A_60,2023,23,storm_drain,HDPE,2.0,225.36164402058967,loam,0.024,Rancho Rinconada,0
A_60,2024,24,storm_drain,HDPE,3.0,344.52336845560075,loam,0.024,Rancho Rinconada,0
A_61,2017,48,road,asphalt,2.0,239.16985497470176,loam,0.038,Garden Gate,1
A_61,2018,49,road,asphalt,2.0,438.20712106782366,loam,0.038,Garden Gate,1
A_61,2019,50,road,asphalt,2.0,346.94507173457,loam,0.038,Garden Gate,1
A_61,2020,51,road,asphalt,2.0,425.4953017043735,loam,0.038,Garden Gate,1
A_61,2021,52,road,asphalt,2.0,382.395344378392,loam,0.038,Garden Gate,1
A_61,2022,53,road,asphalt,2.0,218.97793387974076,loam,0.038,Garden Gate,1
A_61,2023,54,road,asphalt,2.0,345.7938062851678,loam,0.038,Garden Gate,1
A_61,2024,55,road,asphalt,2.0,133.90078744921112,loam,0.038,Garden Gate,1
A_62,2016,43,pump_station,steel,1.0,225.27429794627918,sand,0.001,Lynbrook,1
A_62,2017,44,pump_station,steel,1.0,222.15200101419956,sand,0.001,Lynbrook,1
A_62,2018,45,pump_station,steel,1.0,249.32242838572424,sand,0.001,Lynbrook,0
A_62,2019,46,pump_station,steel,2.0,304.3299477948643,sand,0.001,Lynbrook,1
A_62,2020,47,pump_station,steel,3.0,338.5703269775727,sand,0.001,Lynbrook,1
A_62,2021,48,pump_station,steel,1.0,253.4839851350748,sand,0.001,Lynbrook,1
A_62,2022,49,pump_station,steel,3.0,294.6680862769533,sand,0.001,Lynbrook,1
A_62,2023,50,pump_station,steel,3.0,377.3731706117421,sand,0.001,Lynbrook,1
A_62,2024,51,pump_station,steel,1.0,472.2779750820981,sand,0.001,Lynbrook,1
A_63,2015,55,pump_station,steel,1.0,295.85681047688354,loam,0.038,Garden Gate,0
A_63,2016,56,pump_station,steel,2.0,174.83943198496104,loam,0.038,Garden Gate,1
A_63,2017,57,pump_station,steel,2.0,347.76399151567,loam,0.038,Garden Gate,1
A_63,2018,58,pump_station,steel,2.0,480.73678019518684,loam,0.038,Garden Gate,1
A_63,2019,59,pump_station,steel,2.0,154.61388586499837,loam,0.038,Garden Gate,1
A_63,2020,60,pump_station,steel,3.0,485.5316357659759,loam,0.038,Garden Gate,1
A_63,2021,61,pump_station,steel,2.0,361.2279042451675,loam,0.038,Garden Gate,1
A_63,2022,62,pump_station,steel,2.0,373.8786682239946,loam,0.038,Garden Gate,1
A_63,2023,63,pump_station,steel,2.0,384.0569491383189,loam,0.038,Garden Gate,1
A_63,2024,64,pump_station,steel,1.0,295.47980477587424,loam,0.038,Garden Gate,1
A_64,2020,46,water_line,PVC,1.0,418.3523558409709,sand,0.056,West Valley,0
A_64,2021,47,water_line,PVC,2.0,216.83596382348264,sand,0.056,West Valley,0
A_64,2022,48,water_line,PVC,2.0,189.93736665728272,sand,0.056,West Valley,1
A_64,2023,49,water_line,PVC,2.0,167.28359097462948,sand,0.056,West Valley,1
A_64,2024,50,water_line,PVC,2.0,326.26018447434376,sand,0.056,West Valley,0
A_65,2018,0,water_line,PVC,2.0,329.0856215781171,sand,0.04,Garden Gate,0
A_65,2019,1,water_line,PVC,2.0,410.0452111455982,sand,0.04,Garden Gate,1
A_65,2020,2,water_line,PVC,1.0,316.8173516470519,sand,0.04,Garden Gate,0
A_65,2021,3,water_line,PVC,2.0,404.00165235692333,sand,0.04,Garden Gate,0
A_65,2022,4,water_line,PVC,2.0,318.5413098887858,sand,0.04,Garden Gate,0
A_65,2023,5,water_line,PVC,3.0,140.96657555099932,sand,0.04,Garden Gate,0
A_65,2024,6,water_line,PVC,2.0,400.5381978974689,sand,0.04,Garden Gate,0
A_66,2019,18,road,asphalt,2.0,279.89293713216546,loam,0.015,Garden Gate,1
A_66,2020,19,road,asphalt,2.0,239.43079072892553,loam,0.015,Garden Gate,1
A_66,2021,20,road,asphalt,2.0,426.6914340465754,loam,0.015,Garden Gate,0
A_66,2022,21,road,asphalt,2.0,275.62796135333315,loam,0.015,Garden Gate,1
A_66,2023,22,road,asphalt,2.0,497.58307372744684,loam,0.015,Garden Gate,1
A_66,2024,23,road,asphalt,2.0,410.25265995230944,loam,0.015,Garden Gate,1
A_67,2013,5,storm_drain,HDPE,3.0,183.9512670359096,loam,0.058,Garden Gate,0
A_67,2014,6,storm_drain,HDPE,2.0,335.16955879072424,loam,0.058,Garden Gate,0
A_67,2015,7,storm_drain,HDPE,3.0,444.4194785080968,loam,0.058,Garden Gate,1
A_67,2016,8,storm_drain,HDPE,1.0,353.1082523708554,loam,0.058,Garden Gate,0
A_67,2017,9,storm_drain,HDPE,1.0,346.46047991286207,loam,0.058,Garden Gate,0
A_67,2018,10,storm_drain,HDPE,1.0,425.4119461981735,loam,0.058,Garden Gate,0
A_67,2019,11,storm_drain,HDPE,3.0,328.0297379219993,loam,0.058,Garden Gate,1
A_67,2020,12,storm_drain,HDPE,3.0,212.4340075160792,loam,0.058,Garden Gate,0
A_67,2021,13,storm_drain,HDPE,3.0,167.35094584123374,loam,0.058,Garden Gate,1
A_67,2022,14,storm_drain,HDPE,3.0,217.05387916962277,loam,0.058,Garden Gate,1
A_67,2023,15,storm_drain,HDPE,3.0,206.93722651123204,loam,0.058,Garden Gate,0
A_67,2024,16,storm_drain,HDPE,3.0,494.1953209047177,loam,0.058,Garden Gate,1
A_68,2017,10,pump_station,steel,2.0,154.23556257120367,clay,0.046,Seven Springs,0
A_68,2018,11,pump_station,steel,2.0,467.50748473193016,clay,0.046,Seven Springs,1
A_68,2019,12,pump_station,steel,1.0,446.8190361735114,clay,0.046,Seven Springs,0
A_68,2020,13,pump_station,steel,1.0,380.5706109585726,clay,0.046,Seven Springs,0
A_68,2021,14,pump_station,steel,3.0,199.87089677525591,clay,0.046,Seven Springs,1
A_68,2022,15,pump_station,steel,1.0,228.83868464375075,clay,0.046,Seven Springs,0
A_68,2023,16,pump_station,steel,3.0,404.58943499194277,clay,0.046,Seven Springs,1
A_68,2024,17,pump_station,steel,1.0,257.08030012088636,clay,0.046,Seven Springs,0
A_69,2020,0,road,asphalt,5.0,351.1251283115896,loam,0.047,Rancho Rinconada,1
A_69,2021,1,road,asphalt,5.0,250.0689311384908,loam,0.047,Rancho Rinconada,0
A_69,2022,2,road,asphalt,5.0,130.20650933273959,loam,0.047,Rancho Rinconada,1
A_69,2023,3,road,asphalt,5.0,417.8394522670659,loam,0.047,Rancho Rinconada,0
A_69,2024,4,road,asphalt,5.0,407.5536939295971,loam,0.047,Rancho Rinconada,1
A_70,2008,4,water_line,PVC,2.0,306.2453888350796,sand,0.008,West Valley,0
A_70,2009,5,water_line,PVC,2.0,377.8814462910178,sand,0.008,West Valley,1
A_70,2010,6,water_line,PVC,2.0,281.8782596297683,sand,0.008,West Valley,0
A_70,2011,7,water_line,PVC,1.0,230.91571206437212,sand,0.008,West Valley,1
A_70,2012,8,water_line,PVC,3.0,447.5631051484802,sand,0.008,West Valley,0
A_70,2013,9,water_line,PVC,2.0,137.2566632358191,sand,0.008,West Valley,1
A_70,2014,10,water_line,PVC,3.0,353.9362182144637,sand,0.008,West Valley,1
A_70,2015,11,water_line,PVC,1.0,243.28909173639488,sand,0.008,West Valley,1
A_70,2016,12,water_line,PVC,2.0,418.27117065913814,sand,0.008,West Valley,0
A_70,2017,13,water_line,PVC,2.0,187.13197400608234,sand,0.008,West Valley,0
A_70,2018,14,water_line,PVC,2.0,429.93905905440886,sand,0.008,West Valley,1
A_70,2019,15,water_line,PVC,2.0,207.41473532576902,sand,0.008,West Valley,0
A_70,2020,16,water_line,PVC,3.0,235.10206206831495,sand,0.008,West Valley,1
A_70,2021,17,water_line,PVC,2.0,152.23770012301833,sand,0.008,West Valley,0
A_70,2022,18,water_line,PVC,3.0,415.32146139067294,sand,0.008,West Valley,1
A_70,2023,19,water_line,PVC,1.0,404.90160896900073,sand,0.008,West Valley,1
A_70,2024,20,water_line,PVC,2.0,139.82989676648234,sand,0.008,West Valley,0
A_71,2020,54,water_line,PVC,1.0,149.69487169215938,loam,0.066,Garden Gate,1
A_71,2021,55,water_line,PVC,1.0,276.51437955057065,loam,0.066,Garden Gate,1
A_71,2022,56,water_line,PVC,2.0,496.73529552826807,loam,0.066,Garden Gate,1
A_71,2023,57,water_line,PVC,3.0,180.9272825589599,loam,0.066,Garden Gate,1
A_71,2024,58,water_line,PVC,3.0,463.7628857252392,loam,0.066,Garden Gate,1
A_72,2011,14,water_line,ductile_iron,2.0,163.59098516232774,sand,0.042,Seven Springs,1
A_72,2012,15,water_line,ductile_iron,2.0,137.33599381026016,sand,0.042,Seven Springs,0
A_72,2013,16,water_line,ductile_iron,2.0,200.15571141964355,sand,0.042,Seven Springs,0
A_72,2014,17,water_line,ductile_iron,3.0,365.80352456510144,sand,0.042,Seven Springs,1
A_72,2015,18,water_line,ductile_iron,2.0,166.2100316637375,sand,0.042,Seven Springs,1
A_72,2016,19,water_line,ductile_iron,3.0,350.24170966598166,sand,0.042,Seven Springs,0
A_72,2017,20,water_line,ductile_iron,1.0,379.77654860982943,sand,0.042,Seven Springs,0
A_72,2018,21,water_line,ductile_iron,1.0,271.69237630213865,sand,0.042,Seven Springs,1
A_72,2019,22,water_line,ductile_iron,1.0,381.4792159056177,sand,0.042,Seven Springs,1
A_72,2020,23,water_line,ductile_iron,1.0,185.36847077848523,sand,0.042,Seven Springs,1
A_72,2021,24,water_line,ductile_iron,1.0,153.07991681599464,sand,0.042,Seven Springs,0
A_72,2022,25,water_line,ductile_iron,2.0,307.7777018546543,sand,0.042,Seven Springs,1
A_72,2023,26,water_line,ductile_iron,3.0,103.71477904338407,sand,0.042,Seven Springs,1
A_72,2024,27,water_line,ductile_iron,1.0,237.42966001364297,sand,0.042,Seven Springs,0
A_73,2007,25,road,asphalt,1.0,377.61240044884426,clay,0.059,Seven Springs,1
A_73,2008,26,road,asphalt,1.0,291.0800965751061,clay,0.059,Seven Springs,0
A_73,2009,27,road,asphalt,1.0,191.5787469836173,clay,0.059,Seven Springs,1
A_73,2010,28,road,asphalt,1.0,135.73243239749485,clay,0.059,Seven Springs,1
A_73,2011,29,road,asphalt,1.0,422.3827335310792,clay,0.059,Seven Springs,1
A_73,2012,30,road,asphalt,1.0,141.28061328337034,clay,0.059,Seven Springs,0
A_73,2013,31,road,asphalt,1.0,247.02467584904727,clay,0.059,Seven Springs,0
A_73,2014,32,road,asphalt,1.0,219.7021309647837,clay,0.059,Seven Springs,0
A_73,2015,33,road,asphalt,1.0,253.08841995436094,clay,0.059,Seven Springs,1
A_73,2016,34,road,asphalt,1.0,425.3471694980794,clay,0.059,Seven Springs,1
A_73,2017,35,road,asphalt,1.0,449.7989181671924,clay,0.059,Seven Springs,1
A_73,2018,36,road,asphalt,1.0,356.63045940679353,clay,0.059,Seven Springs,1
A_73,2019,37,road,asphalt,1.0,370.85483116761765,clay,0.059,Seven Springs,0
A_73,2020,38,road,asphalt,1.0,127.36464300903161,clay,0.059,Seven Springs,1
A_73,2021,39,road,asphalt,1.0,325.3164857878528,clay,0.059,Seven Springs,1
A_73,2022,40,road,asphalt,1.0,344.1276957095272,clay,0.059,Seven Springs,1
A_73,2023,41,road,asphalt,1.0,165.64661991625852,clay,0.059,Seven Springs,1
A_73,2024,42,road,asphalt,1.0,240.47508753070838,clay,0.059,Seven Springs,1
A_74,2014,27,pump_station,steel,1.0,351.232015336361,sand,0.011,Garden Gate,0
A_74,2015,28,pump_station,steel,3.0,467.95764986190164,sand,0.011,Garden Gate,1
A_74,2016,29,pump_station,steel,1.0,374.626467950296,sand,0.011,Garden Gate,0
A_74,2017,30,pump_station,steel,1.0,134.6752133863954,sand,0.011,Garden Gate,0
A_74,2018,31,pump_station,steel,1.0,156.00525663031829,sand,0.011,Garden Gate,1
A_74,2019,32,pump_station,steel,2.0,335.82956710460525,sand,0.011,Garden Gate,1
A_74,2020,33,pump_station,steel,2.0,240.61425615325183,sand,0.011,Garden Gate,1
A_74,2021,34,pump_station,steel,1.0,225.80146727286774,sand,0.011,Garden Gate,0
